__quarterly__,y,ny,py,cpi,rp,rrp,ea_cpi,re,bk,le,tae,sec,d,le_to_l,a_to_l,l,a,ln_to_l,ln,lp,tag,rwa_to_tag,rwa,riskw,car,reg,reg_to_bk,l_to_4ny,le_to_4ny,l_to_4ny_1,le_to_4ny_1,sec_to_4ny,book_sec,oae,oae_to_4ny,rl,rd,new_rl,new_rd,rbk,car_ccy,car_cons,car_min,rl_1,new_rl_1,a_1,lp_1,ln_1,y_tnd,y_gap,cpi_tnd,ea_cpi_tnd,py_tnd,re_tnd,re_gap,rrp_tnd,rrp_gap,l_to_4ny_tnd,l_to_4ny_gap,l_to_4ny_tnd_1,roc_y,roc_py,roc_cpi,roc_rrp,roc_re,roc_y_tnd,roc_cpi_tnd,roc_py_tnd,roc_re_tnd,rsec,roae,ivy_1,lnc_1,lnw_1,__eof__
2002Q2,37.7499746882666,27.384807047092,0.72542583864576,0.820577248686799,0.00861503427128428,-0.004993715624796,0.794009972232862,0.967623674070353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.695998622183,0.975552409354954,0.813227859542762,0.792286418074716,0.725464690539132,0.974261491426895,0.993186821592609,-0.00210136358983313,-0.00289235203496288,NaN,NaN,NaN,0.998848382131384,0.989493769314423,1.01367704919032,1.29594072330714,0.99146101730595,1.00973215449469,1.01005427311481,1.01432182249599,0.99543739784916,0.00936503427128428,0.0111150342712843,NaN,NaN,NaN,__eof__
2002Q3,38.366469918982,28.7719595921606,0.749924599602674,0.826557856857658,0.00839337662337663,0.00109708681421372,0.797220283649519,0.964506328305108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.0848449537661,0.981620112971309,0.821153979849552,0.796610114878949,0.73533609281097,0.97012098838548,0.994212412526281,-0.0020714461780514,0.00316853299226512,NaN,NaN,NaN,1.01633101043925,1.03377155823764,1.00728829391801,-0.219693490107086,0.996778349012348,1.01004874781446,1.00974649381939,1.01360700582754,0.995750111158196,0.00914337662337663,0.0108933766233766,NaN,NaN,NaN,__eof__
2002Q4,38.9290570364602,28.9607519286356,0.743936640990598,0.838036933870569,0.00777204477225673,-0.00603199231232621,0.80184111912924,0.956808807251305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.4935869117025,0.985705783662941,0.828887542096123,0.800960123468649,0.744780190749473,0.966315909916951,0.990161496289073,-0.0020195251633456,-0.00401246714898061,NaN,NaN,NaN,1.01466351005621,0.992015252446381,1.0138878082371,-5.49819051161354,0.992019211457814,1.01045781193247,1.00941791970367,1.0128432400243,0.996077727918389,0.00852204477225673,0.0102720447722567,NaN,NaN,NaN,__eof__
2003Q1,38.8980408946283,29.7339107675096,0.764406383551717,0.849124867639761,0.0067076838023088,-0.00643797774681498,0.808311419205502,0.951934691834306,17.0523333333333,168.877,235.175666666667,30.168,218.123333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.41990235761833,NaN,1.41990235761833,0.253649782531842,30.168,36.130666666667,0.303783338064524,0.0137558801385182,0.0039342836767022,NaN,0.00596669151214102,NaN,NaN,NaN,NaN,0.0137558801385182,NaN,NaN,NaN,NaN,39.9249339485289,0.974279405064905,0.836415340213114,0.805333101864641,0.753769985559292,0.96284557533468,0.988668085745129,-0.00194749929877427,-0.00449047844804071,NaN,NaN,NaN,0.999203265010944,1.02751543805379,1.0132308414117,1.06730536338038,0.994905862717755,1.01092195139911,1.0090818087312,1.01207039999382,0.996408695596693,0.0074576838023088,0.0092076838023088,NaN,NaN,NaN,__eof__
2003Q2,39.2118129300775,30.4953076296761,0.777707158912936,0.851689882162255,0.0059047757936508,0.00287531587849199,0.809363967857644,0.950303607931616,17.639,175.6,241.965666666667,29.8463333333333,224.326666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.43956573690305,NaN,1.43956573690305,0.244679720039033,29.8463333333333,36.5193333333337,0.299384857637863,0.01302400140761,0.00351328513602128,NaN,0.00518380305729648,NaN,NaN,NaN,NaN,0.01302400140761,NaN,NaN,NaN,NaN,40.3805620136354,0.971056641481036,0.843742602867296,0.809727412816152,0.762277195898182,0.959690626573005,0.990218703422258,-0.0018652922716939,0.00474060815018589,NaN,NaN,NaN,1.00806652541446,1.01740013642929,1.00302077423504,-0.446617865356008,0.998286559029016,1.01141211819396,1.00876031596015,1.01128621529362,0.996723307618069,0.0066547757936508,0.0084047757936508,NaN,NaN,NaN,__eof__
2003Q3,39.2458087131325,30.7722314040414,0.784089624167799,0.852431941253433,0.00534815852625635,0.00447298280285913,0.813486774835495,0.954312872930744,17.9303333333333,182.987333333333,252.555,31.6336666666667,234.624666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.48662710651933,NaN,1.48662710651933,0.256998479012739,31.6336666666667,37.9340000000003,0.308183695731424,0.0121172783347615,0.00304838881956913,NaN,0.00446389915266042,NaN,NaN,NaN,NaN,0.0121172783347615,NaN,NaN,NaN,NaN,40.8601060375453,0.960492091652198,0.850900784165551,0.814147392071343,0.770295614276117,0.956810425473755,0.997389710148932,-0.00179180872635709,0.00626479152921622,NaN,NaN,NaN,1.00086697809957,1.00820677189572,1.00087127850961,1.55564918495322,1.00421893062982,1.01187561539505,1.00848384480519,1.01051903221175,0.996998823350463,0.00609815852625635,0.00784815852625635,NaN,NaN,NaN,__eof__
2003Q4,41.7963374621616,32.7335501987728,0.783167908633301,0.856281796207006,0.00537412379227052,0.000853947644860797,0.818130602752412,0.955445516156493,18.4993333333333,191.695666666667,266.083,33.828,247.583666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4640610742083,NaN,1.4640610742083,0.258358777115385,33.828,40.559333333333,0.309768823478041,0.0117393805659173,0.00302800249219153,NaN,0.0044054497597857,NaN,NaN,NaN,NaN,0.0117393805659173,NaN,NaN,NaN,NaN,41.3607626152092,1.01053111256687,0.857938808512129,0.818596733364904,0.77785166340009,0.954146288238796,1.00136166532712,-0.00173647209071604,0.00259041973557683,NaN,NaN,NaN,1.06498856394251,0.998824476812231,1.00451631944705,0.19091234697235,1.00118686780602,1.01225294367087,1.0082712632043,1.00980928488224,0.997215605971643,0.00612412379227052,0.00787412379227053,NaN,NaN,NaN,__eof__
2004Q1,41.6365268401163,32.3391002038956,0.776700235542636,0.862916686966767,0.0051573768978606,-0.00257119005745898,0.822500213411079,0.953162948212584,19.6093333333333,205.126,285.91,38.133,266.300666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.58574294512445,NaN,1.58574294512445,0.29479020566106,38.133,42.651,0.329716965925835,0.0115517508354833,0.00298358523144965,NaN,0.00441167959735022,NaN,NaN,NaN,NaN,0.0115517508354833,NaN,NaN,NaN,NaN,41.8762161323091,0.99427624283351,0.8649105528249,0.823077872528242,0.785002202264536,0.951635360185611,1.00160522411302,-0.00169617620966452,-0.000875013847794467,NaN,NaN,NaN,0.996176444354963,0.991741652052684,1.00774848979524,-3.0109457797944,0.997610990992881,1.01246237942698,1.00812615566938,1.0091926767029,0.997368403478444,0.0059073768978606,0.0076573768978606,NaN,NaN,NaN,__eof__
2004Q2,42.5439655790258,33.0078390530009,0.7758524294518,0.867298552758665,0.00520607413419912,0.00012745605505371,0.8277932131573,0.954450126227343,20.5976666666667,226.270666666667,314.158666666667,41.5513333333333,293.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.71376461742423,NaN,1.71376461742423,0.314708070305769,41.5513333333333,46.3366666666667,0.350951985922674,0.0113185742145209,0.0029695269740755,NaN,0.00440149796812805,NaN,NaN,NaN,NaN,0.0113185742145209,NaN,NaN,NaN,NaN,42.4007171091133,1.00337844450941,0.8718684083284,0.827592353018975,0.791818202395374,0.949218112167095,1.00551191975078,-0.00166263408862516,0.00179009014367887,NaN,NaN,NaN,1.02179429476416,0.998908451353509,1.00507797086101,-0.0495708415968557,1.00135042808491,1.01252503270943,1.00804459545646,1.00868277835549,0.997459901008675,0.00595607413419912,0.00770607413419912,NaN,NaN,NaN,__eof__
2004Q3,42.0493886255857,33.0065012793653,0.784946044596756,0.874365361105678,0.00529075757575758,-0.00283421790111626,0.831861734062295,0.951389168722746,22.587,232.659333333333,340.707,44.989,318.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76222353411618,NaN,1.76222353411618,0.340758625241854,44.989,63.058666666667,0.477623075927843,0.0111031527397012,0.00297076431024133,NaN,0.00446192022854145,NaN,NaN,NaN,NaN,0.0111031527397012,NaN,NaN,NaN,NaN,42.9277263539223,0.979539150965158,0.878862461903809,0.832140580424993,0.798357028020519,0.94683868958029,1.00480597085072,-0.00162930876071617,-0.0012049091404001,NaN,NaN,NaN,0.988374921173688,1.01172080514252,1.00814806887955,-22.2368242914935,0.996792962334558,1.01242925310562,1.00802191421159,1.00825798851979,0.997493281516329,0.00604075757575758,0.00779075757575758,NaN,NaN,NaN,__eof__
2004Q4,43.4251189552722,34.2085594637382,0.78775971803262,0.879818706430303,0.0054090211901625,-0.000822765591558472,0.836788122757414,0.951091533564366,22.8963333333333,240.865666666667,352.244,48.527,329.347666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76027338217786,NaN,1.76027338217786,0.354640773834979,48.527,62.851333333333,0.459324612893717,0.0109813145267355,0.00305056456036778,NaN,0.00456265407141655,NaN,NaN,NaN,NaN,0.0109813145267355,NaN,NaN,NaN,NaN,43.4506681912975,0.999411994404487,0.885935118859741,0.836723371829786,0.804645797417092,0.944452187365482,1.00702983834195,-0.0015860830787684,0.000763317487209928,NaN,NaN,NaN,1.03271701146326,1.00358454374696,1.0062369183035,0.290297224936171,0.999687157297807,1.01218191322465,1.00804751285043,1.00787713914433,0.997479504966294,0.0061590211901625,0.0079090211901625,NaN,NaN,NaN,__eof__
2005Q1,43.8886430878532,34.9926162442531,0.79730458228584,0.882218399629553,0.00535080753968255,0.00261618593495716,0.839732368184045,0.951841821182433,23.3523333333333,259.314333333333,375.745333333333,51.526,352.393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.85263607844641,NaN,1.85263607844641,0.36812051748533,51.526,64.905,0.463704968120663,0.0109283251464888,0.00324897289632897,NaN,0.0046423457981907,NaN,NaN,NaN,NaN,0.0109283251464888,NaN,NaN,NaN,NaN,43.9608351603508,0.998357809349293,0.893120984315795,0.841340994798953,0.810685504039965,0.942023186223743,1.01042292281366,-0.00152524971389352,0.00414143564885068,NaN,NaN,NaN,1.01067410161981,1.01211646652492,1.00272748599423,-3.17974640869657,1.00078887004204,1.01174129168296,1.00811105159179,1.0075060438298,0.997428137523282,0.00610080753968255,0.00785080753968255,NaN,NaN,NaN,__eof__
2005Q2,44.8024497327033,35.7616719447643,0.798207958674641,0.887685250035786,0.00531159992784992,-0.000879657759753849,0.844418463131425,0.951258864667835,24.285,272.569,395.345333333333,54.167,371.060333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.90545481501114,NaN,1.90545481501114,0.378666579709022,54.167,68.609333333333,0.479628954703961,0.0107471173080742,0.00323190278478082,NaN,0.00464952610848985,NaN,NaN,NaN,NaN,0.0107471173080742,NaN,NaN,NaN,NaN,44.4490840453637,1.00794989806717,0.900443297634972,0.845993850040828,0.816442969488458,0.939529799973739,1.01248397304101,-0.00143757470222875,0.000557916942474897,NaN,NaN,NaN,1.02082102750411,1.00113303799937,1.00619670867047,-0.336236713147934,0.999387548958635,1.01110645153196,1.00819856822062,1.00710197162747,0.997353158301762,0.00606159992784992,0.00781159992784992,NaN,NaN,NaN,__eof__
2005Q3,43.8839608836427,36.1177979672565,0.823029581651073,0.896107172095528,0.00532586932994543,-0.00412252744645791,0.850961906520635,0.949620684912808,27.2023333333333,293.827666666667,427.385666666667,59.4706666666667,400.183333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.03381492784419,NaN,2.03381492784419,0.411643774079066,59.4706666666667,74.0873333333333,0.512817347007831,0.0106339108974683,0.0032508520475849,NaN,0.00469752324142605,NaN,NaN,NaN,NaN,0.0106339108974683,NaN,NaN,NaN,NaN,44.9057733939138,0.977245408929766,0.907903740788542,0.850679087313085,0.821857173633027,0.936969819781861,1.01350189180468,-0.00130554120861362,-0.00281698623784429,NaN,NaN,NaN,0.979499137780625,1.03109668690556,1.00948750929387,4.68651290885162,0.998277882271721,1.01027443778333,1.00828530033281,1.00663145418223,0.997275253864275,0.00607586932994543,0.00782586932994543,NaN,NaN,NaN,__eof__
2005Q4,45.5919462958009,37.2639138437261,0.8173354478433,0.902914639624825,0.00585861652236653,-0.0017249905768435,0.856139649401168,0.948195556732702,29.2813333333333,322.985666666667,463.948666666667,61.5823333333333,434.667333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.16687965212923,NaN,2.16687965212923,0.413149928316652,61.5823333333333,79.3806666666667,0.532557228150845,0.0106173613204421,0.00335375173095475,NaN,0.00487885656976515,NaN,NaN,NaN,NaN,0.0106173613204421,NaN,NaN,NaN,NaN,45.3216781558551,1.00596333037396,0.915477899868438,0.855390600571529,0.82682869836914,0.934364265032778,1.01480289028331,-0.00111051656400273,-0.000614474012840766,NaN,NaN,NaN,1.0389204934506,0.993081495568664,1.00759671135471,0.418430343823573,0.998499265861888,1.00926172138921,1.00834246929451,1.00604913468618,0.997219168969935,0.00660861652236653,0.00835861652236653,NaN,NaN,NaN,__eof__
2006Q1,46.5257758996243,38.7187874576996,0.832200789971399,0.910729750648263,0.00652886709486165,-0.00210831077161577,0.859694741341483,0.943962509986686,30.908,339.438,499.353666666667,64.4823333333333,468.445666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.19168795233346,NaN,2.19168795233346,0.416350417764118,64.4823333333333,95.4333333333337,0.616195260747737,0.0110804027780981,0.00371768960846778,NaN,0.00539403202284755,NaN,NaN,NaN,NaN,0.0110804027780981,NaN,NaN,NaN,NaN,45.6852686871307,1.01839777321328,0.923116368062819,0.860122716783544,0.831258907515676,0.93175892846666,1.01309735935679,-0.000839502071826346,-0.00126880869978943,NaN,NaN,NaN,1.02048233689706,1.01818756566514,1.00865542619476,1.22221581956332,0.995535681731517,1.00802244193221,1.00834369480189,1.00535807375249,0.997211647894061,0.00727886709486165,0.00902886709486165,NaN,NaN,NaN,__eof__
2006Q2,46.5399113854931,39.1822312416127,0.841906013036074,0.922334533271106,0.00722371632996633,-0.00544913918930701,0.864982699172345,0.937818836842897,32.3063333333333,358.746666666667,532.982666666667,66.5406666666667,500.676333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.28896272174048,NaN,2.28896272174048,0.424558942651526,66.5406666666667,107.695333333333,0.68714395480213,0.0115395578271656,0.00406928386887118,NaN,0.0060496712317849,NaN,NaN,NaN,NaN,0.0115395578271656,NaN,NaN,NaN,NaN,45.9853937655919,1.01205855978374,0.930742335352216,0.86487114904479,0.835028911937617,0.929226405856178,1.00924686484647,-0.000480727983540416,-0.00496841120576659,NaN,NaN,NaN,1.00030382052949,1.01166211710158,1.01274229003124,2.58459960584031,0.99349161319566,1.00656940600517,1.00826111154913,1.00453529506614,0.997281998022118,0.00797371632996633,0.00972371632996633,NaN,NaN,NaN,__eof__
2006Q3,46.665121985156,39.6612390723653,0.849911826759638,0.93350460777599,0.00805337474120082,-0.00400873101271215,0.869365626624582,0.931292271492677,33.9423333333333,378.986,563.879,71.9303333333333,529.936666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.38889409952944,NaN,2.38889409952944,0.453404476358456,71.9303333333333,112.962666666667,0.712047009301429,0.0122415971605134,0.00451941460811158,NaN,0.00688779231846975,NaN,NaN,NaN,NaN,0.0122415971605134,NaN,NaN,NaN,NaN,46.2125700400233,1.00979283222597,0.938251102483098,0.869630649031349,0.838021151070871,0.926862634109603,1.00477917354747,-2.4962168000476e-05,-0.00398376884471168,NaN,NaN,NaN,1.00269039187947,1.00950915375303,1.01211065410862,0.735663170538678,0.993040697100741,1.00494018330232,1.00806750358899,1.00358339584471,0.997456193956953,0.00880337474120083,0.0105533747412008,NaN,NaN,NaN,__eof__
2006Q4,46.8141907297266,40.2557422283223,0.859904691308917,0.94270647716219,0.00898616028708135,-0.000862672922800067,0.871253847457416,0.924204796046521,34.9206666666667,405.406333333333,598.991333333333,74.1696666666667,564.070666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5176925755955,NaN,2.5176925755955,0.460615446151704,74.1696666666667,119.415333333333,0.741604344642524,0.0130009705057016,0.00510517664748785,NaN,0.0079118869057631,NaN,NaN,NaN,NaN,0.0130009705057016,NaN,NaN,NaN,NaN,46.3585871960341,1.00982781316794,0.945517524367382,0.874396078482709,0.840132285385181,0.924779656155999,0.999378381535914,0.000527090683526408,-0.00138976360632647,NaN,NaN,NaN,1.00319443597765,1.01175753088103,1.00985733686749,0.215198505478275,0.992389633562838,1.00315968481918,1.00774464518619,1.00251918977416,0.997752657322727,0.00973616028708135,0.0114861602870814,NaN,NaN,NaN,__eof__
2007Q1,48.9974608313646,41.8983471461573,0.855112620842936,0.956923104522892,0.0095508106060606,-0.00544768572895771,0.876139606045532,0.915579947755951,37.0523333333333,427.099333333333,619.51,77.0496666666667,582.457666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.54842590713333,NaN,2.54842590713333,0.459741683829963,77.0496666666667,115.361,0.688338609143562,0.0137023627005735,0.00552056608605213,NaN,0.00862011013209565,NaN,NaN,NaN,NaN,0.0137023627005735,NaN,NaN,NaN,NaN,46.416453787546,1.05560543370315,0.952403202038096,0.879161652141988,0.841284319238362,0.923097496118795,0.99185617077887,0.00116675834208374,-0.00661444407104145,NaN,NaN,NaN,1.04663692926452,0.994427207440064,1.01508065098216,6.31489129307036,0.990667816995254,1.0012482388919,1.00728244320519,1.00137125292436,0.998181015308884,0.0103008106060606,0.0120508106060606,NaN,NaN,NaN,__eof__
2007Q2,48.2293120484653,41.5450633503544,0.861406924249843,0.968550437427466,0.0101619905825169,-0.00196488407281525,0.881101839400305,0.909711880096373,38.9743333333333,445.416,646.588666666667,81.9006666666667,607.614333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.68031845470877,NaN,2.68031845470877,0.492842350341295,81.9006666666667,119.272,0.717726670640537,0.0143020310514139,0.00593299089989195,NaN,0.00925647269810415,NaN,NaN,NaN,NaN,0.0143020310514139,NaN,NaN,NaN,NaN,46.3805344535153,1.03986106707768,0.958760583707569,0.883915097567647,0.841441141018286,0.921934573876776,0.986742341455961,0.00188258905150238,-0.00384747312431763,NaN,NaN,NaN,0.984322681831553,1.00736078880546,1.01215074946944,0.360682346701962,0.993590873550737,0.999226150834463,1.00667509480845,1.00018640758699,0.998740195648987,0.0109119905825169,0.0126619905825169,NaN,NaN,NaN,__eof__
2007Q3,46.9152396304909,40.4637490255307,0.862486248481884,0.977340951315186,0.0112512420948617,0.00215572831776401,0.885769886574738,0.90630591645912,41.3156666666667,459.869,661.252333333333,84.058,619.936666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84124068502553,NaN,2.84124068502553,0.519341398315338,84.058,117.325333333333,0.724879281819057,0.0148567503324976,0.00629587536736335,NaN,0.00988932570909637,NaN,NaN,NaN,NaN,0.0148567503324976,NaN,NaN,NaN,NaN,46.2507629427507,1.01436682652268,0.964448323567735,0.888637763437752,0.840597479921053,0.921394387592434,0.98362430753161,0.00264990216747109,-0.000494173849707087,NaN,NaN,NaN,0.972753656186224,1.00125297835629,1.00907594849791,-1.0971274832898,0.996255997407781,0.997202026404103,1.00593238808188,0.99899736172133,0.999414073081054,0.0120012420948617,0.0137512420948617,NaN,NaN,NaN,__eof__
2007Q4,48.7829874896792,41.5208404779576,0.851133614700042,0.988290608132516,0.0118119209832883,0.00060166237384407,0.896363669028666,0.906983898918602,42.0563333333333,477.197666666667,688.440333333333,92.3946666666667,646.384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.87324185381074,NaN,2.87324185381074,0.556315007133085,92.3946666666667,118.847999999999,0.715592450874717,0.0151311191119595,0.00659147568144553,NaN,0.0100315179737973,NaN,NaN,NaN,NaN,0.0151311191119595,NaN,NaN,NaN,NaN,46.0312427012731,1.05977993699332,0.969342941681421,0.893304917597931,0.838790980160526,0.921556720334522,0.984186734148464,0.00343632209943001,-0.00283465972558594,NaN,NaN,NaN,1.03981111199471,0.986837316186984,1.01120351787428,0.279099350732719,1.00074807241922,0.995253694695818,1.00507504445192,0.997850933646985,1.00017618160505,0.0125619209832883,0.0143119209832883,NaN,NaN,NaN,__eof__
2008Q1,47.8475513915584,40.8247354919936,0.853225176726519,1.00224021040391,0.0112000075947444,-0.00287430091567975,0.905684314844944,0.903659926476056,41.8493333333333,500.497,715.828333333333,92.35,673.979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.06491269305441,NaN,3.06491269305441,0.565527240330261,92.35,122.981333333333,0.753105512205043,0.0150452619621633,0.00690787386715905,NaN,0.0100786619321102,NaN,NaN,NaN,NaN,0.0150452619621633,NaN,NaN,NaN,NaN,45.7278539085043,1.04635462419241,0.973346353225137,0.897885528960187,0.83610536139489,0.922472440338628,0.979606421785711,0.00420848490911986,-0.00708278582479962,NaN,NaN,NaN,0.980824542606811,1.00245738388233,1.01411487891983,-4.77726552404401,0.996335136217402,0.993409067951138,1.00413002599139,0.996798226460278,1.00099366646013,0.0119500075947444,0.0137000075947444,NaN,NaN,NaN,__eof__
2008Q2,47.0600223546435,39.6091502820726,0.841673001843874,1.0136131091079,0.0121511706349206,0.000794675110817655,0.912818359475949,0.900558952201533,42.2283333333333,509.443666666667,737.053,95.2043333333333,694.824666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.21544177947971,NaN,3.21544177947971,0.600898609635306,95.2043333333333,132.405,0.83569704889584,0.0152267323081343,0.0072567849330651,NaN,0.0103641598856626,NaN,NaN,NaN,NaN,0.0152267323081343,NaN,NaN,NaN,NaN,45.3520964694365,1.03765924881462,0.976399175012429,0.902354144529396,0.832650607665559,0.924164922840457,0.974456971850469,0.00492735733883019,-0.00413268222801254,NaN,NaN,NaN,0.983540870660858,0.986460578991626,1.01134747796579,-0.276475962027003,0.996568427808219,0.991782744936605,1.00313641878574,0.995868040214971,1.00183472419101,0.0129011706349206,0.0146511706349206,NaN,NaN,NaN,__eof__
2008Q3,46.2013320220445,39.0305097883873,0.844791872445675,1.02013219150825,0.0124544769119769,0.00598445840208739,0.919980367593877,0.901824660815477,43.3673333333333,511.865,764.562333333333,105.359,721.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.27862102477774,NaN,3.27862102477774,0.674850268233925,105.359,147.338333333333,0.943738207188178,0.0158301178913468,0.00780749525528817,NaN,0.0109808930387748,NaN,NaN,NaN,NaN,0.0158301178913468,NaN,NaN,NaN,NaN,44.919592587382,1.02853408414533,0.978501361582401,0.906700556525811,0.828570929543384,0.926621439978886,0.973239579731747,0.00553974055920095,0.000444717842886436,NaN,NaN,NaN,0.981753295267734,1.00370556094228,1.00643152929039,7.53069816912961,1.00140547002598,0.990463420310768,1.00215299912553,0.99510037213134,1.00265809389398,0.0132044769119769,0.0149544769119769,NaN,NaN,NaN,__eof__
2008Q4,43.5380942317536,36.9556044375465,0.848810796375963,1.01332734086245,0.0105366716701173,0.0173227819876052,0.916760873933114,0.904703580930573,42.7636666666667,516.936666666667,820.330666666667,127.843333333333,777.567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.49701130947722,NaN,3.49701130947722,0.864844015400852,127.843333333333,175.550666666667,1.18757810444787,0.0147769975168663,0.00740569094007655,NaN,0.0093962270167543,NaN,NaN,NaN,NaN,0.0147769975168663,NaN,NaN,NaN,NaN,44.4489714892107,0.979507349058049,0.97972902868993,0.910935450062128,0.824027281941738,0.929782889857222,0.973026704190588,0.00598417037641607,0.0113386116111891,NaN,NaN,NaN,0.942355822359837,1.00475729473894,0.993329442299297,2.8946281891713,1.00319232799921,0.989523032800091,1.00125464016273,0.994516284074618,1.00341180307506,0.0112866716701173,0.0130366716701173,NaN,NaN,NaN,__eof__
2009Q1,42.7966933601935,34.6358759191512,0.809311963137953,0.987415640469598,0.0050291902958153,0.0314031043778635,0.914361018705243,0.926014315785386,43.7763333333333,507.175,840.152333333333,137.25,796.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.66076348974019,NaN,3.66076348974019,0.990663555906424,137.25,195.727333333333,1.41274998927564,0.0113403726301937,0.00540560220584745,NaN,0.0052537359889211,NaN,NaN,NaN,NaN,0.0113403726301937,NaN,NaN,NaN,NaN,43.9607508896778,0.973520526698792,0.980242882519126,0.915096399935805,0.819210019799863,0.933540349817652,0.991938180247124,0.00620007203234523,0.0252030323455183,NaN,NaN,NaN,0.982971214412518,0.953465679976442,0.97442909181667,1.81282108152912,1.02355548856443,0.989016155308533,1.00052448566302,0.994154001636301,1.00404122295798,0.0057791902958153,0.0075291902958153,NaN,NaN,NaN,__eof__
