__quarterly__,FS_ODX_AFLG_EUR,FSANL_PT,FSKNL_PT,FSKRC_PT,FSKRTC_PT,FSDERE_EUR,FSEIM_PT,FSENE_PT,FSERA_PT,FSERE_PT,FSDERA_EUR,FSLS_PT,FSLT_PT,FSSNO_PT,FSGDLD_EUR,FSCD_PT,FSGA_PT,FSGL_PT,FSLE_PT,FSPE_PT,FSTI_PT,FS_ODX_CR_EUR,FS_ODX_B_EUR,FS_ODX_LDCDC_FSCD_EUR,FS_ODX_LDCDC_EUR,FS_ODX_LDC_EUR,FS_ODX_LDCD_ODX_EUR,FS_ODX_LDCD_ODX_NRES_EUR,FS_ODX_LDCD_ODX_RES_EUR,FS_ODX_LDCO_EUR,FS_ODX_LDD_EUR,FS_ODX_LD_EUR,FS_ODX_LDL_EUR,FS_ODX_LDO_EUR,FS_ODX_L_EUR,FS_ODX_LF_EUR,FS_ODX_LF_FSGL_EUR,FS_ODX_OGP_EUR,FS_ODX_A_EUR,FS_ODX_AFC_EUR,FS_ODX_AFD_EUR,FS_ODX_AF_EUR,FS_ODX_AFF_EUR,FS_ODX_AFF_FSGA_EUR,FS_ODX_AFL_EUR,FS_ODX_AFLG_ODX_EUR,FS_ODX_AFLG_ODX_NRES_EUR,FS_ODX_AFLG_ODX_RES_EUR,FS_ODX_AFLG_CB_EUR,FS_ODX_AFLG_NODX_FSCD_EUR,FS_ODX_AFLG_NODX_EUR,FS_ODX_AFLG_GG_EUR,FS_ODX_AFLG_NFC_EUR,FS_ODX_AFLG_NFC_FSCLE_EUR,FS_ODX_AFLG_NRES_EUR,FS_ODX_AFLG_ODS_EUR,FS_ODX_AFLG_OFM_EUR,FS_ODX_AFLS_EUR,FS_ODX_AFLS_FSPN_EUR,FS_ODX_AFO_EUR,FS_ODX_AFE_EUR,FS_ODX_A_FSLT_EUR,FS_ODX_ANF_EUR,FS_ODX_DP_EUR,FS_ODX_IG_EUR,FS_ODX_IG_FSEIM_EUR,FS_ODX_IG_FSENE_EUR,FS_ODX_IG_FSTI_EUR,FS_ODX_TI_EUR,FS_ODX_EI_EUR,FS_ODX_II_EUR,FS_ODX_IIG_EUR,FS_ODX_IILP_EUR,FS_ODX_INBT_EUR,FS_ODX_INAET_EUR,FS_ODX_IIN_EUR,FS_ODX_IIN_FSEIM_EUR,FS_ODX_ENI_EUR,FS_ODX_ENI_FSENE_EUR,FS_ODX_EO_EUR,FS_ODX_EP_EUR,FS_ODX_EP_FSPE_EUR,FS_ODX_ENI_FSPE_EUR,FS_ODX_INI_EUR,FS_ODX_INIF_EUR,FS_ODX_INIGL_EUR,FS_ODX_INIGL_FSTI_EUR,FS_ODX_INIO_EUR,FS_ODX_INIP_EUR,FS_ODX_OCINT_EUR,FS_ODX_PN_EUR,FS_ODX_PNL_EUR,FS_ODX_PNO_EUR,FS_ODX_RE_EUR,FS_ODX_AFLREC_FSCR_EUR,FS_ODX_AFLREC_EUR,FS_ODX_CPS_FSCGPS_EUR,FS_ODX_CPS_EUR,FSGDAE_PT,FSGDD_PT,FSGDEM_PT,FSGDEMEDA_PT,FSGDEMEDE_PT,FSGDEMLAC_PT,FSGDLEMEDA_EUR,FSGDLEMEDE_EUR,FSGDLEMLAC_EUR,FSGDLEMSSA_EUR,FSGDLEMMEC_EUR,FSGDEMMEC_PT,FSGDEMSSA_PT,FSGDLAE_EUR,FSGDLEM_EUR,FS_ODX_ALB_EUR,FS_ODX_ALB_FSLS_EUR,FS_ODX_ALB_FSLT_EUR,FS_ODX_CLE_EUR,FS_ODX_CLE_FSCLE_EUR,FS_ODX_ONOBS_FX_EUR,FS_ODX_AFLNP_EUR,FS_ODX_AFLNP_FSANL_EUR,FS_ODX_AFLNP_FSPN_EUR,FS_ODX_AFLRER_EUR,FS_ODX_AFLRER_FSRR_EUR,FS_ODX_L_S_EUR,FS_ODX_L_S_FSLS_EUR,FS_ODX_ON_FX_EUR,FS_ODX_AT1_EUR,FS_ODX_FSA_EUR,FS_ODX_FSA_FSNSF_EUR,FS_ODX_TEM_EUR,FS_ODX_CET1_FSCET_EUR,FS_ODX_CET1_EUR,FS_ODX_HQLA_EUR,FS_ODX_HQLA_FSLCR_EUR,FS_ODX_FSR_EUR,FS_ODX_FSR_FSNSF_EUR,FS_ODX_ARW_FSCET_EUR,FS_ODX_ARW_EUR,FS_ODX_ARW_FSKRC_EUR,FS_ODX_ARW_FSKRTC_EUR,FS_ODX_SD_EUR,FS_ODX_CT1_EUR,FS_ODX_CT1_FSLE_EUR,FS_ODX_CT1_FSKA_EUR,FS_ODX_CT1_FSKRTC_EUR,FS_ODX_CT2_EUR,FS_ODX_CT3_EUR,FS_ODX_TNCO_EUR,FS_ODX_TNCO_FSLCR_EUR,FS_ODX_CRT_EUR,FS_ODX_CRT_FSGA_EUR,FS_ODX_CRT_FSGL_EUR,FS_ODX_CRT_FSSNO_EUR,FS_ODX_CRT_FSKNL_EUR,FS_ODX_CRT_FSKRC_EUR,FS_ODX_VLE_EUR,FS_ODX_VLE_FSLE_EUR,FS_ODX_AFLG_FSCR_EUR,FS_ODX_AFLG_FSANL_EUR,FS_ODX_AFLG_FSRR_EUR,FS_OFM_MMF_SD_DT_PT,FSCLE_PT,FSPN_PT,FSCET_PT,FSNKNL_FSKNL_EUR,FSKA_PT,FSDKA_FSKA_EUR,FSDERE_FSERE_EUR,FSNERAB_EUR,FSNERAB_FSERE_EUR,FSNERA_EUR,FSNERA_FSERA_EUR,FSDERA_FSERA_EUR,FSLCR_PT,FSNSF_PT,FSNSNO_FSSNO_EUR,__eof__
2012Q2,504353000000,18.7392560369424,77.1091845778861,19.1208052091801,19.5368087681158,77002000000,62.8510638297872,91.3617021276596,-0.881023913119901,-12.0334536765279,1109391000000,NaN,NaN,0.0983270551739419,359464212000,NaN,564.261577664525,572.744017283403,30.8610851326258,45.6916627852818,-7.53191489361702,77732000000,1100430000000,NaN,243044000000,462299000000,219255000000,NaN,NaN,NaN,114153000000,609131000000,NaN,32679000000,1022698000000,413567000000,413567000000,NaN,1100430000000,25909000000,182558000000,1097567000000,407442000000,407442000000,465521000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38833000000,38833000000,11198000000,4940000000,NaN,2862000000,NaN,4700000000,4700000000,4700000000,4700000000,-254000000,6634000000,9588000000,9588000000,NaN,-4887000000,-4633000000,2954000000,2954000000,4294000000,4294000000,2332000000,1962000000,1962000000,4294000000,1746000000,1683000000,-354000000,-354000000,368000000,49000000,NaN,5293000000,4983000000,310000000,NaN,14532000000,14532000000,NaN,NaN,21.7011938751757,77.7611378334284,0.53766829139593,0.038999524800778,0.343933357101839,0.130347348416831,180282000,1589891000,602553000,33765000,78973000,0.0170838434901534,0.00730421758632737,100317495000,2485464000,NaN,NaN,NaN,NaN,NaN,71000000,94512000000,94512000000,94512000000,126767000000,126767000000,NaN,NaN,71000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377641000000,377641000000,377641000000,13305000000,73779000000,73779000000,73779000000,73779000000,11550000000,184000000,NaN,NaN,72208000000,72208000000,72208000000,72208000000,72208000000,72208000000,22769000000,22769000000,504353000000,504353000000,504353000000,NaN,NaN,41.0879041814796,NaN,55679000000,6.70456094435812,1100430000000,77002000000,-9266000000,-9266000000,-9774000000,-9774000000,1109391000000,NaN,NaN,71000000,__eof__
2012Q3,485734000000,20.1011253072669,85.2850192433374,18.7450826656648,20.0692578466363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00580930941834289,330710047000,NaN,571.782731827754,577.30157577518,26.7163146542954,NaN,NaN,78135000000,1068250000000,NaN,240890000000,448706000000,207816000000,NaN,NaN,NaN,113770000000,592614000000,NaN,30138000000,990115000000,397501000000,397501000000,NaN,1068250000000,26610000000,183865000000,1065414000000,393701000000,393701000000,446819000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38915000000,38915000000,11441000000,2978000000,NaN,2836000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14664000000,14664000000,NaN,NaN,22.1906019478635,77.2454257078402,0.563972344296288,0.04129573366037,0.353031936367063,0.137822954901543,176799000,1511432000,590060000,47479000,88759000,0.020731836854059,0.0110898825132535,95004396000,2414529000,NaN,NaN,NaN,NaN,NaN,-4000000,97638000000,97638000000,97638000000,125748000000,125748000000,NaN,NaN,-4000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,367323000000,367323000000,367323000000,16258000000,73719000000,73719000000,73719000000,73719000000,11049000000,345000000,NaN,NaN,68855000000,68855000000,68855000000,68855000000,68855000000,68855000000,19695000000,19695000000,485734000000,485734000000,485734000000,NaN,NaN,39.8564083655954,NaN,58723000000,6.90091270769951,1068250000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4000000,__eof__
2012Q4,465957000000,21.3116231755291,91.1607758491471,19.2417403342803,21.4276855630705,76159000000,64.5411790440774,93.3172919173138,-0.872189337177192,-12.0707992489397,1070868400000,NaN,NaN,0.430194561861079,324136017000,NaN,544.677279131816,551.94112180352,26.0226400872222,41.0337552742616,-10.9373291042327,74777000000,1007461000000,NaN,237444000000,421088000000,183644000000,NaN,NaN,NaN,116210000000,564462000000,NaN,27164000000,932684000000,368222000000,368222000000,NaN,1007462000000,20520000000,180206000000,1004631000000,363376000000,363376000000,427471000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38486000000,38486000000,10496000000,2562000000,NaN,2831000000,NaN,9143000000,9143000000,9143000000,9143000000,-147000000,12362000000,18263000000,18263000000,NaN,-9340000000,-9193000000,5901000000,5901000000,8532000000,8532000000,5031000000,3501000000,3501000000,8532000000,3242000000,3269000000,-1000000000,-1000000000,822000000,151000000,NaN,9951000000,9840000000,111000000,NaN,14303000000,14303000000,NaN,NaN,21.3923405948491,78.0817118847374,0.525947520413515,0.0451467386078174,0.336871779482761,0.110801801476641,187415000,1398436000,459965000,48596000,88923000,0.0214208224380276,0.0117063784082677,88804765000,2183335000,NaN,NaN,NaN,NaN,NaN,287000000,99303000000,99303000000,99303000000,129717000000,129717000000,NaN,NaN,287000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,346715000000,346715000000,346715000000,18573000000,74293000000,74293000000,74293000000,74293000000,10747000000,247000000,NaN,NaN,66714000000,66714000000,66714000000,66714000000,66714000000,66714000000,19333000000,19333000000,465957000000,465957000000,465957000000,NaN,NaN,38.756130227687,NaN,60817000000,7.37427317357875,1007462000000,76159000000,-9193000000,-9193000000,-9340000000,-9340000000,1070868400000,NaN,NaN,287000000,__eof__
2013Q1,426197000000,19.5693540780437,80.3870947305067,19.7254427813134,19.4458243121229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.524256774949712,290922167000,NaN,540.858767442229,541.099513755801,25.6884418881141,NaN,NaN,71284000000,915907000000,NaN,231857000000,358117000000,126260000000,NaN,NaN,NaN,112136000000,502989000000,NaN,32736000000,844623000000,341634000000,341634000000,NaN,915906000000,19319000000,145644000000,913367000000,341482000000,341482000000,393547000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32650000000,32650000000,10352000000,3023000000,NaN,2538000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14208000000,14208000000,NaN,NaN,22.1544696661338,77.3334361850804,0.512094148785855,0.0173504506902576,0.372207053857879,0.0849353618689939,65271000,1400213000,319520000,51048000,90405000,0.0240316142644166,0.0135696681043077,83343333000,1926457000,NaN,NaN,NaN,NaN,NaN,331000000,83404000000,83404000000,83404000000,128011000000,128011000000,NaN,NaN,331000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320079000000,320079000000,320079000000,9782000000,62242000000,62242000000,62242000000,62242000000,10422000000,255000000,NaN,NaN,63137000000,63137000000,63137000000,63137000000,63137000000,63137000000,15989000000,15989000000,426197000000,426197000000,426197000000,NaN,NaN,39.146803510623,NaN,50754000000,6.79567553875616,915906000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,331000000,__eof__
2013Q2,414017000000,20.578382047114,82.9132197891322,20.2640739170307,20.2078669966769,70396333333.3333,44.1218637992832,69.2293906810036,-0.303557133737401,-3.79565223567515,921078666666.667,NaN,NaN,0.536901865369019,290446857000,NaN,572.611516626115,570.562854825629,25.0931212283869,40.2795754594874,11.6666666666667,69785000000,904580000000,NaN,228062000000,347889000000,119827000000,NaN,NaN,NaN,105198000000,483043000000,NaN,29956000000,834795000000,351752000000,351752000000,NaN,904579000000,17373000000,138852000000,902277000000,353015000000,353015000000,379935000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34082000000,34082000000,10282000000,2819000000,NaN,2302000000,NaN,5580000000,5580000000,5580000000,5580000000,-62000000,4421000000,6883000000,6883000000,NaN,-1398000000,-1336000000,2462000000,2462000000,3863000000,3863000000,2307000000,1556000000,1556000000,3863000000,3118000000,1588000000,651000000,651000000,820000000,59000000,NaN,3115000000,3115000000,NaN,NaN,14207000000,14207000000,NaN,NaN,21.5420113796219,77.9487575237501,0.509231096627971,0.0125741871472903,0.362776825917742,0.0876400957557643,46853000,1351752000,326558000,48493000,123803000,0.0332256651953126,0.0130143226118615,80268239000,1897459000,NaN,NaN,NaN,NaN,NaN,331000000,85198000000,85198000000,85198000000,126555000000,126555000000,NaN,NaN,331000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304233000000,304233000000,304233000000,10122000000,61479000000,61479000000,61479000000,61479000000,10105000000,188000000,NaN,NaN,61650000000,61650000000,61650000000,61650000000,61650000000,61650000000,15427000000,15427000000,414017000000,414017000000,414017000000,NaN,NaN,40.0032864621235,NaN,51116000000,6.79642131864658,904579000000,70396333333.3333,-2672000000,-2672000000,-2796000000,-2796000000,921078666666.667,NaN,NaN,331000000,__eof__
2013Q3,400179000000,21.3137121138291,84.9830864724622,21.1271661260386,21.275997849052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29886038950376,283086005000,NaN,522.102532102861,520.57703044435,17.3822296867611,NaN,NaN,68872000000,850405000000,NaN,227021000000,340104000000,113083000000,NaN,NaN,NaN,97180000000,464512000000,NaN,27228000000,781533000000,317021000000,317021000000,NaN,850407000000,14737000000,135660000000,848065000000,317950000000,317950000000,366639000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33540000000,33540000000,10421000000,2658000000,NaN,2343000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14320000000,14320000000,NaN,NaN,21.2393214283893,78.2372205404718,0.523458031138875,0.0208523140865922,0.364822911688073,0.0973356726064532,75450000,1320040000,352190000,46900000,99450000,0.027485256937198,0.0129618758205589,76850310000,1894030000,NaN,NaN,NaN,NaN,NaN,182000000,85293000000,85293000000,85293000000,127202000000,127202000000,NaN,NaN,182000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,288245000000,288245000000,288245000000,10452000000,61327000000,61327000000,61327000000,61327000000,9866000000,157000000,NaN,NaN,60898000000,60898000000,60898000000,60898000000,60898000000,60898000000,10660000000,10660000000,400179000000,400179000000,400179000000,NaN,NaN,39.3232738911751,NaN,51753000000,7.21148814626408,850407000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182000000,__eof__
2013Q4,385009340628.796,22.3727039607198,84.7291358660109,21.1694908709797,21.4602341183261,68072400000,50.9662065683008,69.119466920514,-0.853443667750504,-10.1685852122152,874457246800,NaN,NaN,1.35727184463631,274372860000,NaN,480.731027321851,480.026139928026,18.2891132624178,33.4251480512326,8.38648262732032,62579842000,797811415000,NaN,221852991000,331568549000,109715558000,NaN,NaN,NaN,94311372000,450340600000,NaN,24460679000,735231573000,284890973000,284890973000,NaN,797812415000,17239242000,130573221772.352,795384215000,285309317000,285309317000,349158281227.648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35851059401.1478,35851059401.1478,10138457000,2965696000,NaN,2428200000,NaN,10505000000,10505000000,10505000000,10505000000,-541000000,7724000000,13078000000,13078000000,NaN,-7463000000,-6922000000,5354000000,5354000000,7261000000,7261000000,4834000000,2427000000,2427000000,7261000000,5151000000,3092000000,881000000,881000000,1041000000,137000000,NaN,10707000000,10692000000,15000000,NaN,12575000000,12575000000,NaN,NaN,21.6692868682859,77.8689618410588,0.461751290655294,0.0158846825966827,0.305515489878559,0.0976920751014851,55970000,1076490000,344220000,49880000,100430000,0.0285027456348909,0.0141562974436758,76352170000,1626990000,NaN,NaN,NaN,NaN,NaN,806000000,86137000000,86137000000,86137000000,125169000000,125169000000,NaN,NaN,805528000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280351825000,280351825000,280351825000,10549151000,60164158000,60164158000,60164158000,60164158000,9519960000,214087000,NaN,NaN,59349054000,59349054000,59349054000,59349054000,59349054000,59349054000,11003491000,11003491000,385009340628.796,385009340628.796,385009340628.796,NaN,NaN,41.6209751920171,NaN,50285940598.8522,7.54114085828058,797812415000,68072400000,-6922000000,-6922000000,-7463000000,-7463000000,874457246800,NaN,NaN,805528000,__eof__
2014Q1,354295000000,24.0624338475,93.3797827677389,19.506096138223,17.3481503751469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.894271786778647,270790782000,NaN,154.528462931435,159.320278112499,13.3935538682109,NaN,NaN,62932000000,581754000000,NaN,214791000000,309370000000,94579000000,NaN,NaN,NaN,92868000000,424197000000,NaN,21959000000,518822000000,94625000000,94625000000,NaN,581755000000,17775000000,131130000000,579317000000,91779000000,91779000000,324504000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29791000000,29791000000,10947000000,3182000000,NaN,2438000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12209000000,12209000000,NaN,NaN,21.6174694821731,77.9078826806366,0.474647837190321,0.016240088459414,0.348511026682586,0.073270427270464,56447000,1211348200,254672000,24840000,102465000,0.0294797006748606,0.00714659410299651,75137601800,1649772200,NaN,NaN,NaN,NaN,NaN,531134321.5468,85252000000,85252000000,85252000000,100384000000,100384000000,NaN,NaN,531134321.5468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304484000000,304484000000,304484000000,NaN,52822342188.2622,52822342188.2622,52822342188.2622,52822342188.2622,6570599577.2447,NaN,NaN,NaN,59392941765.5069,59392941765.5069,59392941765.5069,59392941765.5069,59392941765.5069,59392941765.5069,7074788855.4356,7074788855.4356,354295000000,354295000000,354295000000,NaN,NaN,34.944634729977,NaN,55461000000,9.0798260759705,581755000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,531134321.5468,__eof__
2014Q2,341456000000,23.1165948174875,86.3325186115305,21.0206474689291,18.4984839809106,62548000000,52.016556305394,62.6074140049016,0.423820896989477,3.55775724243781,623212781333.333,NaN,NaN,0.237964506127225,256701472000,NaN,76.7627659989729,81.4719032647453,15.5570454124843,37.4155653450808,11.2343993999985,62951000000,533330000000,NaN,230935000000,313004000000,82069000000,NaN,NaN,NaN,92347000000,421435000000,NaN,16084000000,470379000000,48944000000,48944000000,NaN,533331000000,18939000000,137228000000,531009000000,46115000000,46115000000,314387000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27069000000,27069000000,10817000000,3523000000,NaN,2322000000,NaN,5438653000,5438653000,5438653000,5438653000,208000000,3287000000,6116000000,6116000000,NaN,1320653000,1112653000,2829000000,2829000000,3405000000,3405000000,2131000000,1274000000,1274000000,3405000000,2609653000,1543000000,611000000,611000000,352653000,103000000,NaN,713000000,713000000,NaN,NaN,11264000000,11264000000,NaN,NaN,22.892634136523,76.6432263482012,0.464139515275799,0.0170548861342795,0.351813196396769,0.0574844786963209,57122000,1178329380,192533000,26501000,100059000,0.029874564120827,0.00791238992760306,76674393300,1554544380,NaN,NaN,NaN,NaN,NaN,142956458.8671,78933000000,78933000000,78933000000,96364000000,96364000000,NaN,NaN,142956458.8671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285789000000,285789000000,285789000000,NaN,52866632384.2045,52866632384.2045,52866632384.2045,52866632384.2045,7208065810.7733,NaN,NaN,NaN,60074698194.9778,60074698194.9778,60074698194.9778,60074698194.9778,60074698194.9778,60074698194.9778,8224486008.0618,8224486008.0618,341456000000,341456000000,341456000000,NaN,NaN,34.2936414427426,NaN,51864000000,9.91253693938745,533331000000,62548000000,2225306000,2225306000,2641306000,2641306000,623212781333.333,NaN,NaN,142956458.8671,__eof__
2014Q3,337486000000,22.3446305920838,87.5568191789958,23.3954842391818,21.1068089526868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.247459590375401,242466755000,NaN,58.8444865652258,63.4321416662279,22.5911876276627,NaN,NaN,65794000000,519729000000,NaN,233305000000,317997000000,84692000000,NaN,NaN,NaN,83704000000,417792000000,NaN,16091000000,453935000000,36143000000,36143000000,NaN,519729000000,20964000000,137184000000,516530000000,33529000000,33529000000,311965000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25521000000,25521000000,8441000000,4447000000,NaN,3199000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13042000000,13042000000,NaN,NaN,23.8803412817299,75.6211571356706,0.498501582599499,0.0230955288208921,0.377275318778803,0.0601605902866361,74052000,1209671020,192895000,21743000,100002000,0.0311888817742512,0.00678126293891666,76568371580,1598363020,NaN,NaN,NaN,NaN,NaN,141000000,75410000000,75410000000,75410000000,93459000000,93459000000,NaN,NaN,141000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,243547000000,243547000000,243547000000,NaN,51405000000,51405000000,51405000000,51405000000,5574000000,NaN,NaN,NaN,56979000000,56979000000,56979000000,56979000000,56979000000,56979000000,11613000000,11613000000,337486000000,337486000000,337486000000,NaN,NaN,33.8429916456703,NaN,49889000000,9.89073151584768,519729000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141000000,__eof__
2014Q4,335109000000,20.64880382204,82.8613406795225,22.677673008363,20.5665045147103,63543200000,54.4755432352678,66.1718680139497,0.878514474898348,7.9111533570862,575061668800,NaN,NaN,0.765840220385675,231598787000,NaN,59.7318640955005,65.2139577594123,27.3303497296531,35.5405405405405,4.74827863721721,64278000000,506274000000,NaN,223800000000,308185000000,84385000000,NaN,NaN,NaN,82126000000,406487000000,NaN,16176000000,441996000000,35509000000,35509000000,NaN,506276000000,25985000000,120881000000,503067000000,32524000000,32524000000,311031000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24078000000,24078000000,8444000000,4202000000,NaN,3209000000,NaN,11183000000,11183000000,11183000000,11183000000,25000000,6570000000,12662000000,12662000000,NaN,5052000000,5027000000,6092000000,6092000000,7400000000,7400000000,4770000000,2630000000,2630000000,7400000000,5091000000,3064000000,531000000,531000000,1496000000,NaN,NaN,-1269000000,-1297000000,28000000,NaN,12533000000,12533000000,NaN,NaN,24.5028982136961,74.9967031093681,0.500398676935831,0.0128084418455436,0.384367548220366,0.0606896836063672,39554000,1186972950,187417000,34583000,96764000,0.0313342788780448,0.0111987243855093,75667879640,1545290950,NaN,NaN,NaN,NaN,NaN,417000000,69196000000,69196000000,69196000000,90123000000,90123000000,NaN,NaN,417000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,240104000000,240104000000,240104000000,NaN,49381000000,49381000000,49381000000,49381000000,5069000000,NaN,NaN,NaN,54450000000,54450000000,54450000000,54450000000,54450000000,54450000000,13496000000,13496000000,335109000000,335109000000,335109000000,NaN,NaN,34.7968090641078,NaN,45118000000,9.75377067054334,506276000000,63543200000,5027000000,5027000000,5052000000,5052000000,575061668800,NaN,NaN,417000000,__eof__
2015Q1,334217000000,20.6943178565817,78.3109599288203,24.8324282074721,22.8855601060708,61001803409.8517,60.8947923509485,67.9034659312017,0.939339467310094,4.51968798701504,484990209887.484,NaN,NaN,1.33524136586265,223089430000,NaN,50.2667493030823,54.8472793061021,43.8606407799045,39.0209831178437,-4.86388217451113,67565000000,505223000000,NaN,230065000000,316787000000,86722000000,NaN,NaN,NaN,74837000000,404035000000,NaN,12411000000,437658000000,33623000000,33623000000,NaN,505222000000,28048000000,116013000000,502080000000,30815000000,30815000000,313060000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21157000000,21157000000,9357000000,4787000000,NaN,3142000000,NaN,2570813260.5755,2570813260.5755,2570813260.5755,2570813260.5755,449653318.3714,1405588236.9833,2971079633.7414,2971079633.7414,NaN,1138926113.5158,689272795.1444,1565491396.7581,1565491396.7581,1745671306.5497,1745671306.5497,1064493200.7279,681178105.8218,681178105.8218,1745671306.5497,1005321863.8174,769357113.5145,-125041327.9211,-125041327.9211,361006078.224,NaN,NaN,-313784159.49,-323082326.59,9298167.1,NaN,29922669402.6255,29922669402.6255,NaN,NaN,23.8854334863847,75.5826217771912,0.531944736424151,0.0127043094394975,0.386841926453081,0.0666134328432513,37498000,1141801420,196616000,28832000,165339000,0.0560167960535782,0.00976827163474296,70500170760,1570086420,NaN,NaN,NaN,NaN,NaN,100858097.589,69163928310.7318,69163928310.7318,69163928310.7318,153083920591.66,153083920591.66,307501231306.49,NaN,818542341.7968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246866513037.186,246866513037.186,246866513037.186,NaN,56496784222.8862,56496784222.8862,56496784222.8862,56496784222.8862,4806165395.3627,NaN,NaN,NaN,61302949618.2489,61302949618.2489,61302949618.2489,61302949618.2489,61302949618.2489,61302949618.2489,24779851580.1979,24779851580.1979,334217000000,334217000000,334217000000,NaN,NaN,30.5896448000296,NaN,48006928310.7318,11.1825661239784,505222000000,61001803409.8517,2757091180.5776,2757091180.5776,4555704454.0632,4555704454.0632,484990209887.484,NaN,NaN,818542341.7968,__eof__
